2.54	-61.3341	-63.7664	-74.8184
2.55	-61.3278	-63.7677	-74.819
2.56	-61.3215	-63.769	-74.8195
2.57	-61.3152	-63.7704	-74.8201
2.58	-61.309	-63.7716	-74.8206
2.59	-61.3027	-63.7729	-74.8212
2.6	-61.2964	-63.7742	-74.8217
2.61	-61.2901	-63.7755	-74.8223
2.62	-61.2839	-63.7767	-74.8228
2.63	-61.2776	-63.778	-74.8233
2.64	-61.2714	-63.7792	-74.8239
2.65	-61.2651	-63.7804	-74.8244
2.66	-61.2588	-63.7816	-74.8249
2.67	-61.2526	-63.7828	-74.8254
2.68	-61.2463	-63.784	-74.8259
2.69	-61.2401	-63.7852	-74.8264
2.7	-61.2338	-63.7864	-74.8269
2.71	-61.2275	-63.7875	-74.8274
2.72	-61.2213	-63.7887	-74.8279
2.73	-61.215	-63.7898	-74.8284
2.74	-61.2088	-63.7909	-74.8289
2.75	-61.2025	-63.7921	-74.8294
2.76	-61.1963	-63.7932	-74.8298
2.77	-61.19	-63.7943	-74.8303
2.78	-61.1838	-63.7954	-74.8308
2.79	-61.1775	-63.7964	-74.8312
2.8	-61.1713	-63.7975	-74.8317
2.81	-61.1651	-63.7986	-74.8322
2.82	-61.1588	-63.7996	-74.8326
2.83	-61.1526	-63.8007	-74.8331
2.84	-61.1463	-63.8017	-74.8335
2.85	-61.1401	-63.8027	-74.8339
2.86	-61.1339	-63.8037	-74.8344
2.87	-61.1276	-63.8047	-74.8348
2.88	-61.1214	-63.8057	-74.8353
2.89	-61.1152	-63.8067	-74.8357
2.9	-61.1089	-63.8077	-74.8361
2.91	-61.1027	-63.8086	-74.8365
2.92	-61.0965	-63.8096	-74.837
2.93	-61.0902	-63.8105	-74.8374
2.94	-61.084	-63.8114	-74.8378
2.95	-61.0778	-63.8124	-74.8382
2.96	-61.0715	-63.8133	-74.8386
2.97	-61.0653	-63.8142	-74.839
2.98	-61.0591	-63.8151	-74.8394
2.99	-61.0529	-63.816	-74.8398
3	-61.0466	-63.8168	-74.8402
3.01	-61.0404	-63.8177	-74.8406
3.02	-61.0342	-63.8185	-74.841
3.03	-61.028	-63.8194	-74.8413
3.04	-61.0218	-63.8202	-74.8417
3.05	-61.0155	-63.8211	-74.8421
3.06	-61.0093	-63.8219	-74.8425
3.07	-61.0031	-63.8227	-74.8428
3.08	-60.9969	-63.8235	-74.8432
3.09	-60.9907	-63.8243	-74.8436
3.1	-60.9845	-63.825	-74.844
3.11	-60.9782	-63.8258	-74.8443
3.12	-60.972	-63.8266	-74.8447
3.13	-60.9658	-63.8273	-74.845
3.14	-60.9596	-63.8281	-74.8454
3.15	-60.9534	-63.8288	-74.8457
3.16	-60.9472	-63.8295	-74.8461
3.17	-60.941	-63.8302	-74.8464
3.18	-60.9348	-63.831	-74.8468
3.19	-60.9286	-63.8316	-74.8471
3.2	-60.9224	-63.8323	-74.8475
3.21	-60.9162	-63.833	-74.8478
3.22	-60.91	-63.8337	-74.8481
3.23	-60.9038	-63.8343	-74.8485
3.24	-60.8976	-63.835	-74.8488
3.25	-60.8914	-63.8356	-74.8491
3.26	-60.8852	-63.8363	-74.8494
3.27	-60.879	-63.8369	-74.8498
3.28	-60.8728	-63.8375	-74.8501
3.29	-60.8666	-63.8381	-74.8504
3.3	-60.8604	-63.8387	-74.8507
3.31	-60.8542	-63.8393	-74.851
3.32	-60.848	-63.8399	-74.8513
3.33	-60.8418	-63.8405	-74.8517
3.34	-60.8356	-63.841	-74.852
3.35	-60.8294	-63.8416	-74.8523
3.36	-60.8232	-63.8421	-74.8526
3.37	-60.817	-63.8427	-74.8529
3.38	-60.8108	-63.8432	-74.8532
3.39	-60.8046	-63.8437	-74.8535
3.4	-60.7984	-63.8442	-74.8538
3.41	-60.7923	-63.8447	-74.8541
3.42	-60.7861	-63.8452	-74.8543
3.43	-60.7799	-63.8457	-74.8546
3.44	-60.7737	-63.8462	-74.8549
3.45	-60.7675	-63.8466	-74.8552
3.46	-60.7613	-63.8471	-74.8555
3.47	-60.7551	-63.8475	-74.8558
3.48	-60.7489	-63.848	-74.8561
3.49	-60.7428	-63.8484	-74.8563
3.5	-60.7366	-63.8488	-74.8566
3.51	-60.7304	-63.8493	-74.8569
3.52	-60.7242	-63.8497	-74.8572
3.53	-60.718	-63.8501	-74.8574
3.54	-60.7118	-63.8505	-74.8577
3.55	-60.7057	-63.8508	-74.858
3.56	-60.6995	-63.8512	-74.8582
3.57	-60.6933	-63.8516	-74.8585
3.58	-60.6871	-63.8519	-74.8588
3.59	-60.6809	-63.8523	-74.859
3.6	-60.6748	-63.8526	-74.8593
3.61	-60.6686	-63.853	-74.8595
3.62	-60.6624	-63.8533	-74.8598
3.63	-60.6562	-63.8536	-74.8601
3.64	-60.6501	-63.8539	-74.8603
3.65	-60.6439	-63.8542	-74.8606
3.66	-60.6377	-63.8545	-74.8608
3.67	-60.6315	-63.8548	-74.8611
3.68	-60.6254	-63.8551	-74.8613
3.69	-60.6192	-63.8553	-74.8615
3.7	-60.613	-63.8556	-74.8618
3.71	-60.6068	-63.8558	-74.862
3.72	-60.6007	-63.8561	-74.8623
3.73	-60.5945	-63.8563	-74.8625
3.74	-60.5883	-63.8565	-74.8627
3.75	-60.5821	-63.8568	-74.863
3.76	-60.576	-63.857	-74.8632
3.77	-60.5698	-63.8572	-74.8635
3.78	-60.5636	-63.8574	-74.8637
3.79	-60.5574	-63.8576	-74.8639
3.8	-60.5513	-63.8577	-74.8641
3.81	-60.5451	-63.8579	-74.8644
3.82	-60.5389	-63.8581	-74.8646
3.83	-60.5328	-63.8582	-74.8648
3.84	-60.5266	-63.8584	-74.865
3.85	-60.5204	-63.8585	-74.8653
3.86	-60.5142	-63.8586	-74.8655
3.87	-60.5081	-63.8588	-74.8657
3.88	-60.5019	-63.8589	-74.8659
3.89	-60.4957	-63.859	-74.8661
3.9	-60.4896	-63.8591	-74.8664
3.91	-60.4834	-63.8592	-74.8666
3.92	-60.4772	-63.8593	-74.8668
3.93	-60.4711	-63.8594	-74.867
3.94	-60.4649	-63.8594	-74.8672
3.95	-60.4587	-63.8595	-74.8674
3.96	-60.4526	-63.8596	-74.8676
3.97	-60.4464	-63.8596	-74.8678
3.98	-60.4402	-63.8597	-74.868
3.99	-60.4341	-63.8597	-74.8682
4	-60.4279	-63.8597	-74.8684
4.01	-60.4217	-63.8597	-74.8686
4.02	-60.4156	-63.8597	-74.8688
4.03	-60.4094	-63.8597	-74.869
4.04	-60.4032	-63.8597	-74.8692
4.05	-60.397	-63.8597	-74.8694
4.06	-60.3909	-63.8597	-74.8696
4.07	-60.3847	-63.8597	-74.8698
4.08	-60.3785	-63.8597	-74.87
4.09	-60.3724	-63.8596	-74.8702
4.1	-60.3662	-63.8596	-74.8704
4.11	-60.36	-63.8595	-74.8706
4.12	-60.3539	-63.8594	-74.8708
4.13	-60.3477	-63.8594	-74.871
4.14	-60.3415	-63.8593	-74.8712
4.15	-60.3354	-63.8592	-74.8714
4.16	-60.3292	-63.8591	-74.8715
4.17	-60.323	-63.859	-74.8717
4.18	-60.3169	-63.8589	-74.8719
4.19	-60.3107	-63.8588	-74.8721
4.2	-60.3045	-63.8587	-74.8723
4.21	-60.2984	-63.8585	-74.8725
4.22	-60.2922	-63.8584	-74.8726
4.23	-60.286	-63.8583	-74.8728
4.24	-60.2798	-63.8581	-74.873
4.25	-60.2737	-63.8579	-74.8732
4.26	-60.2675	-63.8578	-74.8733
4.27	-60.2613	-63.8576	-74.8735
4.28	-60.2552	-63.8574	-74.8737
4.29	-60.249	-63.8572	-74.8739
4.3	-60.2428	-63.857	-74.874
4.31	-60.2367	-63.8568	-74.8742
4.32	-60.2305	-63.8566	-74.8744
4.33	-60.2243	-63.8564	-74.8745
4.34	-60.2181	-63.8562	-74.8747
4.35	-60.212	-63.856	-74.8749
4.36	-60.2058	-63.8557	-74.875
4.37	-60.1996	-63.8555	-74.8752
4.38	-60.1935	-63.8553	-74.8754
4.39	-60.1873	-63.855	-74.8755
4.4	-60.1811	-63.8547	-74.8757
4.41	-60.1749	-63.8545	-74.8758
4.42	-60.1688	-63.8542	-74.876
4.43	-60.1626	-63.8539	-74.8762
4.44	-60.1564	-63.8536	-74.8763
4.45	-60.1502	-63.8533	-74.8765
4.46	-60.1441	-63.853	-74.8766
4.47	-60.1379	-63.8527	-74.8768
4.48	-60.1317	-63.8524	-74.877
4.49	-60.1255	-63.8521	-74.8771
4.5	-60.1194	-63.8517	-74.8773
4.51	-60.1132	-63.8514	-74.8774
4.52	-60.107	-63.8511	-74.8776
4.53	-60.1008	-63.8507	-74.8777
4.54	-60.0946	-63.8503	-74.8779
4.55	-60.0885	-63.85	-74.878
4.56	-60.0823	-63.8496	-74.8782
4.57	-60.0761	-63.8492	-74.8783
4.58	-60.0699	-63.8489	-74.8785
4.59	-60.0637	-63.8485	-74.8786
4.6	-60.0576	-63.8481	-74.8787
4.61	-60.0514	-63.8477	-74.8789
4.62	-60.0452	-63.8473	-74.879
4.63	-60.039	-63.8468	-74.8792
4.64	-60.0328	-63.8464	-74.8793
4.65	-60.0266	-63.846	-74.8795
4.66	-60.0205	-63.8455	-74.8796
4.67	-60.0143	-63.8451	-74.8798
4.68	-60.0081	-63.8447	-74.8799
4.69	-60.0019	-63.8442	-74.88
4.7	-59.9957	-63.8437	-74.8802
4.71	-59.9895	-63.8433	-74.8803
4.72	-59.9833	-63.8428	-74.8804
4.73	-59.9771	-63.8423	-74.8806
4.74	-59.9709	-63.8418	-74.8807
4.75	-59.9648	-63.8413	-74.8809
4.76	-59.9586	-63.8408	-74.881
4.77	-59.9524	-63.8403	-74.8811
4.78	-59.9462	-63.8398	-74.8812
4.79	-59.94	-63.8393	-74.8814
4.8	-59.9338	-63.8388	-74.8815
4.81	-59.9276	-63.8382	-74.8816
4.82	-59.9214	-63.8377	-74.8818
4.83	-59.9152	-63.8372	-74.8819
4.84	-59.909	-63.8366	-74.882
4.85	-59.9028	-63.8361	-74.8822
4.86	-59.8966	-63.8355	-74.8823
4.87	-59.8904	-63.8349	-74.8824
4.88	-59.8842	-63.8343	-74.8825
4.89	-59.878	-63.8338	-74.8827
4.9	-59.8718	-63.8332	-74.8828
4.91	-59.8656	-63.8326	-74.8829
4.92	-59.8594	-63.832	-74.883
4.93	-59.8532	-63.8314	-74.8831
4.94	-59.847	-63.8308	-74.8833
4.95	-59.8407	-63.8302	-74.8834
4.96	-59.8345	-63.8295	-74.8835
4.97	-59.8283	-63.8289	-74.8836
4.98	-59.8221	-63.8283	-74.8838
4.99	-59.8159	-63.8276	-74.8839
5	-59.8097	-63.827	-74.884
5.01	-59.8035	-63.8263	-74.8841
5.02	-59.7973	-63.8257	-74.8842
5.03	-59.791	-63.825	-74.8843
5.04	-59.7848	-63.8243	-74.8845
5.05	-59.7786	-63.8237	-74.8846
5.06	-59.7724	-63.823	-74.8847
5.07	-59.7662	-63.8223	-74.8848
5.08	-59.7599	-63.8216	-74.8849
5.09	-59.7537	-63.8209	-74.885
5.1	-59.7475	-63.8202	-74.8851
5.11	-59.7413	-63.8195	-74.8853
5.12	-59.735	-63.8187	-74.8854
5.13	-59.7288	-63.818	-74.8855
5.14	-59.7226	-63.8173	-74.8856
5.15	-59.7164	-63.8166	-74.8857
5.16	-59.7101	-63.8158	-74.8858
5.17	-59.7039	-63.8151	-74.8859
5.18	-59.6977	-63.8143	-74.886
5.19	-59.6914	-63.8136	-74.8861
5.2	-59.6852	-63.8128	-74.8862
5.21	-59.6789	-63.812	-74.8863
5.22	-59.6727	-63.8112	-74.8864
5.23	-59.6665	-63.8105	-74.8866
5.24	-59.6602	-63.8097	-74.8867
5.25	-59.654	-63.8089	-74.8868
5.26	-59.6477	-63.8081	-74.8869
5.27	-59.6415	-63.8073	-74.887
5.28	-59.6352	-63.8065	-74.8871
5.29	-59.629	-63.8057	-74.8872
5.3	-59.6227	-63.8048	-74.8873
5.31	-59.6165	-63.804	-74.8874
5.32	-59.6102	-63.8032	-74.8875
5.33	-59.604	-63.8023	-74.8876
5.34	-59.5977	-63.8015	-74.8877
5.35	-59.5915	-63.8006	-74.8878
5.36	-59.5852	-63.7998	-74.8879
5.37	-59.5789	-63.7989	-74.888
5.38	-59.5727	-63.7981	-74.8881
5.39	-59.5664	-63.7972	-74.8882
5.4	-59.5602	-63.7963	-74.8883
5.41	-59.5539	-63.7954	-74.8884
5.42	-59.5476	-63.7946	-74.8885
5.43	-59.5414	-63.7937	-74.8886
5.44	-59.5351	-63.7928	-74.8887
5.45	-59.5288	-63.7919	-74.8887
5.46	-59.5225	-63.791	-74.8888
5.47	-59.5163	-63.79	-74.8889
5.48	-59.51	-63.7891	-74.889
5.49	-59.5037	-63.7882	-74.8891
5.5	-59.4974	-63.7873	-74.8892
5.51	-59.4911	-63.7863	-74.8893
5.52	-59.4849	-63.7854	-74.8894
5.53	-59.4786	-63.7844	-74.8895
5.54	-59.4723	-63.7835	-74.8896
5.55	-59.466	-63.7825	-74.8897
5.56	-59.4597	-63.7816	-74.8898
5.57	-59.4534	-63.7806	-74.8898
5.58	-59.4471	-63.7796	-74.8899
5.59	-59.4408	-63.7786	-74.89
5.6	-59.4345	-63.7777	-74.8901
5.61	-59.4282	-63.7767	-74.8902
5.62	-59.4219	-63.7757	-74.8903
5.63	-59.4156	-63.7747	-74.8904
5.64	-59.4093	-63.7737	-74.8904
5.65	-59.403	-63.7727	-74.8905
5.66	-59.3967	-63.7716	-74.8906
5.67	-59.3904	-63.7706	-74.8907
5.68	-59.3841	-63.7696	-74.8908
5.69	-59.3778	-63.7686	-74.8909
5.7	-59.3714	-63.7675	-74.891
5.71	-59.3651	-63.7665	-74.891
5.72	-59.3588	-63.7655	-74.8911
5.73	-59.3525	-63.7644	-74.8912
5.74	-59.3462	-63.7633	-74.8913
5.75	-59.3398	-63.7623	-74.8914
5.76	-59.3335	-63.7612	-74.8915
5.77	-59.3272	-63.7602	-74.8915
5.78	-59.3208	-63.7591	-74.8916
5.79	-59.3145	-63.758	-74.8917
5.8	-59.3082	-63.7569	-74.8918
5.81	-59.3018	-63.7558	-74.8919
5.82	-59.2955	-63.7547	-74.8919
5.83	-59.2891	-63.7536	-74.892
5.84	-59.2828	-63.7525	-74.8921
5.85	-59.2765	-63.7514	-74.8922
5.86	-59.2701	-63.7503	-74.8922
5.87	-59.2638	-63.7492	-74.8923
5.88	-59.2574	-63.748	-74.8924
5.89	-59.251	-63.7469	-74.8925
5.9	-59.2447	-63.7458	-74.8925
5.91	-59.2383	-63.7446	-74.8926
5.92	-59.232	-63.7435	-74.8927
5.93	-59.2256	-63.7423	-74.8928
5.94	-59.2192	-63.7412	-74.8929
5.95	-59.2129	-63.74	-74.8929
5.96	-59.2065	-63.7389	-74.893
5.97	-59.2001	-63.7377	-74.8931
5.98	-59.1937	-63.7365	-74.8932
5.99	-59.1873	-63.7353	-74.8932
6	-59.181	-63.7342	-74.8933
6.01	-59.1746	-63.733	-74.8934
6.02	-59.1682	-63.7318	-74.8934
6.03	-59.1618	-63.7306	-74.8935
6.04	-59.1554	-63.7294	-74.8936
6.05	-59.149	-63.7282	-74.8936
6.06	-59.1426	-63.727	-74.8937
6.07	-59.1362	-63.7257	-74.8938
6.08	-59.1298	-63.7245	-74.8939
6.09	-59.1234	-63.7233	-74.8939
6.1	-59.117	-63.7221	-74.894
6.11	-59.1106	-63.7208	-74.8941
6.12	-59.1042	-63.7196	-74.8941
6.13	-59.0978	-63.7183	-74.8942
6.14	-59.0914	-63.7171	-74.8943
6.15	-59.0849	-63.7158	-74.8943
6.16	-59.0785	-63.7146	-74.8944
6.17	-59.0721	-63.7133	-74.8945
6.18	-59.0657	-63.712	-74.8945
6.19	-59.0592	-63.7108	-74.8946
6.2	-59.0528	-63.7095	-74.8947
6.21	-59.0464	-63.7082	-74.8947
6.22	-59.0399	-63.7069	-74.8948
6.23	-59.0335	-63.7056	-74.8949
6.24	-59.027	-63.7043	-74.8949
6.25	-59.0206	-63.703	-74.895
6.26	-59.0141	-63.7017	-74.8951
6.27	-59.0077	-63.7004	-74.8951
6.28	-59.0012	-63.6991	-74.8952
6.29	-58.9948	-63.6978	-74.8952
6.3	-58.9883	-63.6965	-74.8953
6.31	-58.9818	-63.6951	-74.8954
6.32	-58.9754	-63.6938	-74.8954
6.33	-58.9689	-63.6925	-74.8955
6.34	-58.9624	-63.6911	-74.8955
6.35	-58.9559	-63.6898	-74.8956
6.36	-58.9495	-63.6884	-74.8957
6.37	-58.943	-63.6871	-74.8957
6.38	-58.9365	-63.6857	-74.8958
6.39	-58.93	-63.6843	-74.8958
6.4	-58.9235	-63.683	-74.8959
6.41	-58.917	-63.6816	-74.896
6.42	-58.9105	-63.6802	-74.896
6.43	-58.904	-63.6789	-74.8961
6.44	-58.8975	-63.6775	-74.8961
6.45	-58.891	-63.6761	-74.8962
